Heading,Link,Intro,Subheading,Definitions,Example,List_item,table_item,Image_url
python||PIP,https://www.w3schools.com/python/python_pip.asp,,"['What is PIP?', 'What is a Package?', 'Check if PIP is Installed', 'Install PIP', 'Download a Package', 'Using a Package', 'Find Packages', 'Remove a Package', 'List Packages']","['PIP is a package manager for Python packages, or modules if you like.', 'A package contains all the files you need for a module.Modules are Python code libraries you can include in your project.', ""Navigate your command line to the location of Python's script directory, and type the following:"", 'If you do not have PIP installed, you can download and install it from this page:\nhttps://pypi.org/project/pip/\n', ""Downloading a package is very easy.Open the command line interface and tell PIP to download the package you \nwant.Navigate your command line to the location of Python's script directory, and type the following:Now you have downloaded and installed your first package!"", 'Once the package is installed, it is ready to use.Import the ""camelcase"" package into your project.', 'Find more packages at https://pypi.org/.', 'Use the uninstall command to remove a package:The PIP Package Manager will ask you to confirm that you want to remove the \ncamelcase package:Press y and the package will be removed.', 'Use the list command to list all the packages installed on your system:']","['\nC:\\Users\\Your Name\\AppData\\Local\\Programs\\Python\\Python36-32\\Scripts>pip --version\n', '\nC:\\Users\\Your Name\\AppData\\Local\\Programs\\Python\\Python36-32\\Scripts>pip \n  install camelcase', '\n  import camelcasec = camelcase.CamelCase()txt = ""hello world""\nprint(c.hump(txt))', '\nC:\\Users\\Your Name\\AppData\\Local\\Programs\\Python\\Python36-32\\Scripts>pip \n  uninstall camelcase', '\n  Uninstalling camelcase-02.1:\xa0 Would remove:\xa0\xa0\xa0 c:\\users\\Your Name\\appdata\\local\\programs\\python\\python36-32\\lib\\site-packages\\camecase-0.2-py3.6.egg-info\xa0\xa0\xa0 \n  c:\\users\\Your Name\\appdata\\local\\programs\\python\\python36-32\\lib\\site-packages\\camecase\\*\n  Proceed (y/n)?', '\nC:\\Users\\Your Name\\AppData\\Local\\Programs\\Python\\Python36-32\\Scripts>pip list', '\n  Package\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 Version\n  -----------------------camelcase\xa0\xa0\xa0\xa0\xa0\xa0 0.2mysql-connector 2.1.6\n  pip\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 \n  18.1pymongo\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 3.6.1\n  setuptools\xa0\xa0\xa0\xa0\xa0 39.0.1', '', '']",[''],[],[]
python||Try Except,https://www.w3schools.com/python/python_try_except.asp,"The try block lets you test a 
block of code for errors.","['Exception Handling', 'Many Exceptions', 'Else', 'Finally', 'Raise an exception']","['The except block lets you \nhandle the error.The else block lets you \nexecute code when there is no error.The finally block lets you \nexecute code, regardless of the result of the try- and except blocks.', 'When an error occurs, or exception as we call it, Python will normally stop and \ngenerate an error message.These exceptions can be handled using the try statement:Since the try block raises an error, the except block will be executed.Without the try block, the program will crash and raise an error:', 'You can define as many exception blocks as you want, e.g. if you want to execute a \nspecial block of code for a special kind of error:', 'You can use the else keyword to define a \nblock of code to be executed if no errors were raised:', 'The finally block, if specified, will be executed \nregardless if the try block \nraises an error or not.This can be useful to close objects and clean up resources:The program can continue, without leaving the file object open.', 'As a Python developer you can choose to throw an exception if a condition occurs.To throw (or raise) an exception, use the raise keyword.The raise keyword is used to raise an \nexception.You can define what kind of error to raise, and the text to print to the user.']","['\n  try:\xa0 print(x)except:\xa0 print(""An exception occurred"") &&&&&& \n  print(x)', '\n  try:\xa0 print(x)except NameError:\xa0 print(""Variable x \n  is not defined"")except:\xa0 print(""Something else went \n  wrong"")', '\n  try:\xa0 print(""Hello"")except:\xa0 print(""Something went \n  wrong"")else:\xa0 print(""Nothing went wrong"")', '\n  try:\xa0 print(x)except:\xa0 print(""Something went \n  wrong"")finally:\xa0 print(""The \'try except\' is finished"") &&&&&& \n  try:\xa0 f = open(""demofile.txt"")\xa0 try:\xa0\xa0\xa0 \n  f.write(""Lorum Ipsum"")\xa0 except:\xa0\xa0\xa0 \n  print(""Something went wrong when writing to the file"")\xa0 finally:\xa0\xa0\xa0 \n  f.close()except:\xa0 print(""Something went wrong when opening the \n  file"") ', '\n    x = -1if x < 0:\xa0 raise Exception(""Sorry, no numbers below \n    zero"") &&&&&& \n    x = ""hello""if not type(x) is int:\xa0 raise TypeError(""Only \n    integers are allowed"")']",[''],[],[]
python||User Input,https://www.w3schools.com/python/python_user_input.asp,,['User Input'],"['Python allows for user input.That means we are able to ask the user for input.The method is a bit different in Python 3.6 than Python 2.7.Python 3.6 uses the input() method. Python 2.7 uses the raw_input() method. The following example asks for the username, and when you entered the username, it gets printed on \nthe screen:']","['\n  username = input(""Enter username:"")\nprint(""Username is: "" + username)\n', '\n  username = raw_input(""Enter username:"")\nprint(""Username \n  is: "" + username)\n']",[''],[],[]
python||String Formatting,https://www.w3schools.com/python/python_string_formatting.asp,"To make sure a string will display as expected, we can format the result with 
the format() method.","['String format()', 'Multiple Values', 'Index Numbers', 'Named Indexes']","['The format() method allows you to format selected parts of a string.Sometimes there are parts of a text that you do not control, maybe \nthey come from a database, or user input?To control such values, \nadd placeholders (curly brackets {}) in the text, and run the values through the \nformat() method:You can add parameters inside the curly brackets to specify how to convert \nthe value:Check out all formatting types in our String format() Reference.', 'If you want to use more values, just add more values to the format() method:And add more placeholders:', 'You can use index numbers (a number inside the curly brackets {0}) to be sure the \nvalues are placed \nin the correct placeholders:Also, if you want to refer to the same value more than once, use the index number:', 'You can also use named indexes by entering a name inside the curly brackets {carname}, \nbut then you must use names when you pass the parameter values\ntxt.format(carname = ""Ford""):']","['\n  price = 49txt = ""The price is {} dollars""print(txt.format(price))\n &&&&&& \n  txt = ""The price is {:.2f} dollars""\n', '\nprint(txt.format(price, itemno, count))\n &&&&&& \n  quantity = 3itemno = 567price = 49myorder = ""I want {} pieces of \n  item number {} for {:.2f} dollars.""print(myorder.format(quantity, itemno, price))\n', '\n  quantity = 3itemno = 567price = 49myorder = ""I want {0} pieces of \n  item number {1} for {2:.2f} dollars.""print(myorder.format(quantity, itemno, price))\n &&&&&& \n  age = 36name = ""John""txt = ""His name is {1}. {1} is {0} years old.""print(txt.format(age, \n  name))\n', '\n  myorder = ""I have a {carname}, it is a {model}.""print(myorder.format(carname \n  = ""Ford"", model = ""Mustang""))\n']",[''],[],[]
python||File Open,https://www.w3schools.com/python/python_file_handling.asp,File handling is an important part of any web application.,"['File Handling', 'Syntax']","['Python has several functions for creating, reading, updating, and \ndeleting files.', 'The key function for working with files in Python is the\nopen() function.The open() function takes two parameters;\nfilename, and mode.There are four different methods (modes) for opening a file:In addition you can specify if the file should be handled as binary or text mode', 'To open a file for reading it is enough to specify the name of the file:The code above is the same as:Because ""r"" for read, and \n""t"" for text are the default values, you do not need to specify them.']","['\nf = open(""demofile.txt"")\n', '\nf = open(""demofile.txt"", ""rt"")\n']",[''],[],[]
python||File Open,https://www.w3schools.com/python/python_file_open.asp,,"['Open a File on the Server', 'Read Only Parts of the File', 'Read Lines', 'Close Files']","['Assume we have the following file, located in the same folder as Python:To open the file, use the built-in open() function.The open() function returns a file object, which has a \nread() method for reading the content of the file:If the file is located in a different location, you will have to specify the file path, \nlike this:', 'By default the read() method returns the whole text, but you can also specify how many characters you want to return:', 'You can return one line by using the readline() method:By calling readline() two times, you can read the \ntwo first lines:By looping through the lines of the file, you can read the whole file, line by line:', 'It is a good practice to always close the file when you are done with it.']","['\n  Hello! Welcome to demofile.txtThis file is for testing purposes.Good \n  Luck! &&&&&& \n  f = open(""demofile.txt"", ""r"")print(f.read()) &&&&&& \n  f = open(""D:\\\\myfiles\\welcome.txt"", ""r"")print(f.read())', '\n  f = open(""demofile.txt"", ""r"")print(f.read(5))', '\n  f = open(""demofile.txt"", ""r"")print(f.readline()) &&&&&& \n  f = open(""demofile.txt"", ""r"")print(f.readline())print(f.readline()) &&&&&& \n  f = open(""demofile.txt"", ""r"")for x in f:\xa0 print(x)', '\n  f = open(""demofile.txt"", ""r"")print(f.readline())\n  f.close()']",[''],[],[]
python||File Write,https://www.w3schools.com/python/python_file_write.asp,,"['Write to an Existing File', 'Create a New File']","['To write to an existing file, you must add a parameter to the\nopen() function:""a"" - Append - will append to the end of the file""w"" - Write - will overwrite any existing content', 'To create a new file in Python, use the open() method, \nwith one of the following parameters:""x"" - Create - will create a file, returns \nan error if the file exist""a"" - Append - will create a file if the \nspecified file does not exist""w"" - Write - will create a file if the \nspecified file does not existResult: a new empty file is created!']","['\n  f = open(""demofile2.txt"", ""a"")f.write(""Now the file has more content!"")\n  f.close()#open and read the file after the appending:f = \n  open(""demofile2.txt"", ""r"")print(f.read()) &&&&&& \n  f = open(""demofile3.txt"", ""w"")\n  f.write(""Woops! I have deleted the content!"")f.close()\n  #open and read the file after the appending:f = open(""demofile3.txt"", ""r"")\n  print(f.read())', '\n  f = open(""myfile.txt"", ""x"")\n &&&&&& \n  f = open(""myfile.txt"", ""w"")\n']",[''],[],[]
python||Delete File,https://www.w3schools.com/python/python_file_remove.asp,,"['Delete a File', 'Check if File exist:', 'Delete Folder']","['To delete a file, you must import the OS module, and run its\nos.remove() function:', 'To avoid getting an error, you might want to check if the file exists before you try to delete it:', 'To delete an entire folder, use the os.rmdir() method:']","['\n  import osos.remove(""demofile.txt"")', '\n  import osif os.path.exists(""demofile.txt""):\xa0 os.remove(""demofile.txt"")\n  else:\xa0 print(""The file does not exist"")', '\n  import osos.rmdir(""myfolder"")']",[''],[],[]
python||Tutorial,https://www.w3schools.com/python/numpy/default.asp,,['Learning by Quiz Test'],"['Test your NumPy skills with a quiz test.Start NumPy Quiz', 'In our ""Try it Yourself"" editor, you can use the NumPy module, and modify the code to see the result.Click on the ""Try it Yourself"" button to see how it works.']","['\nimport numpy as np\n\narr = np.array([1, 2, 3, 4, 5])print(arr)\nprint(type(arr))\n']",[''],[],[]
python||Tutorial,https://www.w3schools.com/python/pandas/default.asp,,['Learning by Quiz Test'],"['Test your Pandas skills with a quiz test.Start Pandas Quiz', 'In our ""Try it Yourself"" editor, you can use the Pandas module, and modify the code to see the result.Click on the ""Try it Yourself"" button to see how it works.']","[""\n  import pandas as pddf = pd.read_csv('data.csv')print(df.to_string())\xa0\n""]",[''],[],[]
python||Tutorial,https://www.w3schools.com/python/scipy/index.php,,['Learning by Quiz Test'],"['Test your SciPy skills with a quiz test.Start SciPy Quiz', 'In our ""Try it Yourself"" editor, you can use the SciPy module, and modify the code to see the result.Click on the ""Try it Yourself"" button to see how it works.']",['\nfrom scipy import constants\n\n  print(constants.liter)'],[''],[],[]
python||Tutorial,https://www.w3schools.com/python/matplotlib_intro.asp,,"['What is Matplotlib?', 'Where is the Matplotlib Codebase?']","['Matplotlib is a low level graph plotting library in python that serves as a visualization utility.Matplotlib was created by John D. Hunter.Matplotlib is open source and we can use it freely.Matplotlib is mostly written in python, a few segments are written in C, Objective-C and Javascript for Platform compatibility.', 'The source code for Matplotlib is located at this github repository https://github.com/matplotlib/matplotlib']","['', '']",[''],[],['img_matplotlib1.png']
python||Getting Started,https://www.w3schools.com/python/matplotlib_getting_started.asp,,"['Installation of Matplotlib', 'Import Matplotlib  ', 'Checking Matplotlib Version']","['If you have Python and PIP already installed on a system, then installation of \nMatplotlib is very easy.Install it using this command:If this command fails, then use a python distribution that already has Matplotlib installed,\xa0 like Anaconda, Spyder etc.', 'Once Matplotlib is installed, import it in your applications by adding the\nimport module statement:Now Matplotlib is imported and ready to use:', 'The version string is stored under __version__ \nattribute.']","['\nC:\\Users\\Your Name>pip install matplotlib', '\nimport matplotlib\n', '\n  import matplotlibprint(matplotlib.__version__)\n']",[''],[],[]
python||Pyplot,https://www.w3schools.com/python/matplotlib_pyplot.asp,,['Pyplot'],"['Most of the Matplotlib utilities lies under the pyplot submodule,\nand are usually imported under the plt alias:Now the Pyplot package can be referred to as plt.']","['\nimport matplotlib.pyplot as plt\n &&&&&& \nimport matplotlib.pyplot as plt\nimport numpy as np\n\n  xpoints = np.array([0, 6])ypoints = np.array([0, 250])plt.plot(xpoints, \n  ypoints)\nplt.show()\n']",[''],[],['img_matplotlib_pyplot.png']
python||Plotting,https://www.w3schools.com/python/matplotlib_plotting.asp,,"['Plotting x and y points', 'Plotting Without Line', 'Multiple Points', 'Default X-Points']","['The plot() function is used to draw points (markers) in a diagram.By default, the plot() function draws a line from point to point.The function takes parameters for specifying points in the diagram.Parameter 1 is an array containing the points on the x-axis.Parameter 2 is an array containing the points on the y-axis.If we need to plot a line from (1, 3) to (8, 10), we have to pass two arrays [1, 8] and [3, 10] to the plot function.', ""To plot only the markers, you can use shortcut string notation parameter 'o', which means 'rings'."", 'You can plot as many points as you like, just make sure you have the same number of points in both axis.', 'If we do not specify the points in the x-axis, they will get the default values 0, 1, 2, 3, (etc. depending on the length of the y-points.So, if we take the same example as above, and leave out the x-points, the diagram will look like this:']","['\nimport matplotlib.pyplot as plt\nimport numpy as np\n\nxpoints = np.array([1, 8])\nypoints = np.array([3, 10])\n\nplt.plot(xpoints, ypoints)\nplt.show()\n', ""\nimport matplotlib.pyplot as plt\nimport numpy as np\n\nxpoints = np.array([1, 8])\nypoints = np.array([3, 10])\n\nplt.plot(xpoints, ypoints, 'o')\nplt.show()\n"", '\nimport matplotlib.pyplot as plt\nimport numpy as np\n\nxpoints = np.array([1, 2, 6, 8])\nypoints = np.array([3, 8, 1, 10])\n\nplt.plot(xpoints, ypoints)\nplt.show()\n', '\nimport matplotlib.pyplot as plt\nimport numpy as np\n\n  ypoints = np.array([3, 8, 1, 10, 5, 7])\n\nplt.plot(ypoints)\nplt.show()\n']",[''],[],"['img_matplotlib_plotting1.png', 'img_matplotlib_plot_o.png', 'img_matplotlib_plotting2.png', 'img_matplotlib_plotting4.png']"
python||Markers,https://www.w3schools.com/python/matplotlib_markers.asp,,"['Markers', 'Marker Reference', '']","['You can use the keyword argument marker to \nemphasize each point with a specified marker:', 'You can choose any of these markers:', 'You can use also use the shortcut string notation parameter to specify the marker.This parameter is also called fmt, and is written with this syntax:The marker value can be anything from the Marker Reference above.The line value can be one of the following:The short color value can be one of the following:', 'You can use the keyword argument markersize or the \nshorter version, ms to set the size of the markers:', 'You can use the keyword argument markeredgecolor or \nthe shorter mec to set the color of the \nedge of the markers:You can use the keyword argument markerfacecolor or \nthe shorter mfc to set the color inside the edge of the markers:Use both the mec and mfc arguments to color of the entire marker:You can also use Hexadecimal color values:Or any of the 140 supported color names.']","[""\nimport matplotlib.pyplot as plt\nimport numpy as np\n\nypoints = np.array([3, 8, 1, 10])\n\nplt.plot(ypoints, marker = 'o')\nplt.show()\n &&&&&& \n...\n\nplt.plot(ypoints, marker = '*')\n...\n"", ""\nimport matplotlib.pyplot as plt\nimport numpy as np\n\nypoints = np.array([3, 8, 1, 10])\n\nplt.plot(ypoints, 'o:r')\nplt.show()\n"", ""\nimport matplotlib.pyplot as plt\nimport numpy as np\n\nypoints = np.array([3, 8, 1, 10])\n\nplt.plot(ypoints, marker = 'o', ms = 20)\nplt.show()\n"", ""\nimport matplotlib.pyplot as plt\nimport numpy as np\n\nypoints = np.array([3, 8, 1, 10])\n\nplt.plot(ypoints, marker = 'o', ms = 20, mec = 'r')\nplt.show()\n &&&&&& \nimport matplotlib.pyplot as plt\nimport numpy as np\n\nypoints = np.array([3, 8, 1, 10])\n\nplt.plot(ypoints, marker = 'o', ms = 20, mfc = 'r')\nplt.show()\n &&&&&& \nimport matplotlib.pyplot as plt\nimport numpy as np\n\nypoints = np.array([3, 8, 1, 10])\n\nplt.plot(ypoints, marker = 'o', ms = 20, mec = 'r', mfc = 'r')\nplt.show()\n &&&&&& \n...\n\nplt.plot(ypoints, marker = 'o', ms = 20, mec = '#4CAF50', mfc = '#4CAF50')\n...\n &&&&&& \n...\n\nplt.plot(ypoints, marker = 'o', ms = 20, mec = 'hotpink', mfc = 'hotpink')\n...\n""]",[''],"[""Marker|||Description|||&&&'o'|||Circle|||Try it  »|||&&&'*'|||Star|||Try it  »|||&&&'.'|||Point|||Try it  »|||&&&','|||Pixel|||Try it  »|||&&&'x'|||X|||Try it  »|||&&&'X'|||X (filled)|||Try it  »|||&&&'+'|||Plus|||Try it  »|||&&&'P'|||Plus (filled)|||Try it  »|||&&&'s'|||Square|||Try it  »|||&&&'D'|||Diamond|||Try it  »|||&&&'d'|||Diamond (thin)|||Try it  »|||&&&'p'|||Pentagon|||Try it  »|||&&&'H'|||Hexagon|||Try it  »|||&&&'h'|||Hexagon|||Try it  »|||&&&'v'|||Triangle Down|||Try it  »|||&&&'^'|||Triangle Up|||Try it  »|||&&&'<'|||Triangle Left|||Try it  »|||&&&'>'|||Triangle Right|||Try it  »|||&&&'1'|||Tri Down|||Try it  »|||&&&'2'|||Tri Up|||Try it  »|||&&&'3'|||Tri Left|||Try it  »|||&&&'4'|||Tri Right|||Try it  »|||&&&'|'|||Vline|||Try it  »|||&&&'_'|||Hline|||Try it  »|||&&&"", ""Line Syntax|||Description|||&&&'-'|||Solid line|||Try it  »|||&&&':'|||Dotted line|||Try it  »|||&&&'--'|||Dashed line|||Try it  »|||&&&'-.'|||Dashed/dotted line|||Try it  »|||&&&"", ""Color Syntax|||Description|||&&&'r'|||Red|||Try it  »|||&&&'g'|||Green|||Try it  »|||&&&'b'|||Blue|||Try it  »|||&&&'c'|||Cyan|||Try it  »|||&&&'m'|||Magenta|||Try it  »|||&&&'y'|||Yellow|||Try it  »|||&&&'k'|||Black|||Try it  »|||&&&'w'|||White|||Try it  »|||&&&""]","['img_matplotlib_marker_o.png', 'img_matplotlib_marker_star.png', 'img_matplotlib_marker_fmt1.png', 'img_matplotlib_marker_o_20.png', 'img_matplotlib_marker_o_mec.png', 'img_matplotlib_marker_o_mfc.png', 'img_matplotlib_marker_o_mec_mfc.png', 'img_matplotlib_marker_o_hex.png', 'img_matplotlib_marker_hotpink.png']"
python||Line,https://www.w3schools.com/python/matplotlib_line.asp,,"['Linestyle', 'Shorter Syntax', 'Line Styles', 'Line Color', 'Line Width', 'Multiple Lines']","['You can use the keyword argument linestyle, or shorter ls, to \nchange the style of the plotted line:', 'The line style can be written in a shorter syntax:linestyle can be written as ls.dotted can be written as :.dashed can be written as --.', 'You can choose any of these styles:', 'You can use the keyword argument color or \nthe shorter c to set the color of the line:You can also use Hexadecimal color values:Or any of the 140 supported color names.', 'You can use the keyword argument linewidth or \nthe shorter lw to change the width of the line.The value is a floating number, in points:', 'You can plot as many lines as you like by simply adding more plt.plot() functions:You can also plot many lines by adding the points for the x- and y-axis for each line in the same plt.plot() function.(In the examples above we only specified the points on the y-axis, meaning that the points on the x-axis got the the default values (0, 1, 2, 3).)The x- and y- values come in pairs:']","[""\nimport matplotlib.pyplot as plt\nimport numpy as np\n\nypoints = np.array([3, 8, 1, 10])\n\nplt.plot(ypoints, linestyle = 'dotted')\nplt.show()\n &&&&&& \n\nplt.plot(ypoints, linestyle = 'dashed')\n\n"", ""\nplt.plot(ypoints, ls = ':')\n"", ""\nimport matplotlib.pyplot as plt\nimport numpy as np\n\nypoints = np.array([3, 8, 1, 10])\n\nplt.plot(ypoints, color = 'r')\nplt.show()\n &&&&&& \n...\n\nplt.plot(ypoints, c = '#4CAF50')\n...\n &&&&&& \n...\n\nplt.plot(ypoints, c = 'hotpink')\n...\n"", ""\nimport matplotlib.pyplot as plt\nimport numpy as np\n\nypoints = np.array([3, 8, 1, 10])\n\nplt.plot(ypoints, linewidth = '20.5')\nplt.show()\n"", '\nimport matplotlib.pyplot as plt\nimport numpy as np\n\ny1 = np.array([3, 8, 1, 10])\ny2 = np.array([6, 2, 7, 11])\n\nplt.plot(y1)\nplt.plot(y2)\n\nplt.show()\n &&&&&& \nimport matplotlib.pyplot as plt\nimport numpy as np\n\nx1 = np.array([0, 1, 2, 3])\ny1 = np.array([3, 8, 1, 10])\n\nx2 = np.array([0, 1, 2, 3])\ny2 = np.array([6, 2, 7, 11])\n\nplt.plot(x1, y1, x2, y2)\nplt.show()\n', '']",[''],"[""Style|||Or|||&&&'solid' (default)|||'-'|||Try it  »|||&&&'dotted'|||':'|||Try it  »|||&&&'dashed'|||'--'|||Try it  »|||&&&'dashdot'|||'-.'|||Try it  »|||&&&'None'|||'' or ' '|||Try it  »|||&&&""]","['img_matplotlib_line_dotted.png', 'img_matplotlib_line_dashed.png', 'img_matplotlib_line_dotted.png', 'img_matplotlib_line_red.png', 'img_matplotlib_line_hex.png', 'img_matplotlib_line_hotpink.png', 'img_matplotlib_line_lw.png', 'img_matplotlib_line_two.png', 'img_matplotlib_line_two.png']"
python||Labels and Title,https://www.w3schools.com/python/matplotlib_labels.asp,,"['Create Labels for a Plot', 'Create a Title for a Plot', 'Set Font Properties for Title and Labels', 'Position the Title']","['With Pyplot, you can use the xlabel() and \nylabel() functions to set a label for the x- and y-axis.', 'With Pyplot, you can use the title() function to set a title for the plot.', 'You can use the fontdict parameter in\nxlabel(), ylabel(), \nand title() to set font properties for the \ntitle and labels.', ""You can use the loc parameter in\ntitle() to position the title.Legal values are: 'left', 'right', and 'center'. Default value is 'center'.""]","['\nimport numpy as npimport matplotlib.pyplot as pltx = np.array([80, \n  85, 90, 95, 100, 105, 110, 115, 120, 125])y = np.array([240, 250, 260, \n  270, 280, 290, 300, 310, 320, 330])plt.plot(x, y)plt.xlabel(""Average \n  Pulse"")plt.ylabel(""Calorie Burnage"")plt.show()\n', '\nimport numpy as npimport matplotlib.pyplot as pltx = np.array([80, \n  85, 90, 95, 100, 105, 110, 115, 120, 125])y = np.array([240, 250, 260, \n  270, 280, 290, 300, 310, 320, 330])plt.plot(x, y)plt.title(""Sports Watch Data"")plt.xlabel(""Average \n  Pulse"")plt.ylabel(""Calorie Burnage"")plt.show()\n', '\nimport numpy as npimport matplotlib.pyplot as pltx = np.array([80, \n  85, 90, 95, 100, 105, 110, 115, 120, 125])y = np.array([240, 250, 260, \n  270, 280, 290, 300, 310, 320, 330])font1 = {\'family\':\'serif\',\'color\':\'blue\',\'size\':20}\n  font2 = {\'family\':\'serif\',\'color\':\'darkred\',\'size\':15}plt.title(""Sports \n  Watch Data"", fontdict = font1)plt.xlabel(""Average Pulse"", fontdict = \n  font2)plt.ylabel(""Calorie Burnage"", fontdict = font2)plt.plot(x, \n  y)plt.show()\n', '']",[''],[],"['img_matplotlib_labels.png', 'img_matplotlib_title.png', 'img_matplotlib_title_fontdict.png', 'img_matplotlib_title_loc.png']"
python||Adding Grid Lines,https://www.w3schools.com/python/matplotlib_grid.asp,,"['Add Grid Lines to a Plot', 'Specify Which Grid Lines to Display', 'Set Line Properties for the Grid']","['With Pyplot, you can use the grid() function to add grid lines to the plot.', ""You can use the axis parameter in\nthe grid() function to specify which grid lines \nto display.Legal values are: 'x', 'y', and 'both'. Default value is 'both'."", ""You can also set the line properties of the grid, like this: grid(color = 'color', \nlinestyle = 'linestyle', linewidth = number).""]","['\nimport numpy as npimport matplotlib.pyplot as pltx = np.array([80, \n  85, 90, 95, 100, 105, 110, 115, 120, 125])y = np.array([240, 250, 260, \n  270, 280, 290, 300, 310, 320, 330])plt.title(""Sports Watch Data"")\n  plt.xlabel(""Average Pulse"")plt.ylabel(""Calorie Burnage"")plt.plot(x, \n  y)plt.grid()plt.show() ', '\nimport numpy as npimport matplotlib.pyplot as pltx = np.array([80, \n  85, 90, 95, 100, 105, 110, 115, 120, 125])y = np.array([240, 250, 260, \n  270, 280, 290, 300, 310, 320, 330])plt.title(""Sports Watch Data"")\n  plt.xlabel(""Average Pulse"")plt.ylabel(""Calorie Burnage"")plt.plot(x, \n  y)plt.grid(axis = \'x\')plt.show()  &&&&&& \nimport numpy as npimport matplotlib.pyplot as pltx = np.array([80, \n  85, 90, 95, 100, 105, 110, 115, 120, 125])y = np.array([240, 250, 260, \n  270, 280, 290, 300, 310, 320, 330])plt.title(""Sports Watch Data"")\n  plt.xlabel(""Average Pulse"")plt.ylabel(""Calorie Burnage"")plt.plot(x, \n  y)plt.grid(axis = \'y\')plt.show() ', '']",[''],[],"['img_matplotlib_grid.png', 'img_matplotlib_grid_axisx.png', 'img_matplotlib_grid_axisy.png', 'img_matplotlib_grid_kwargs.png']"
python||Subplots,https://www.w3schools.com/python/matplotlib_subplots.asp,,"['Display Multiple Plots', 'The subplots() Function', 'Title', 'Super Title']","['With the subplots() function you can draw multiple plots in one figure:', 'The subplots() function takes three arguments that describes the layout of the figure.The layout is organized in rows and columns, which are represented by the first\nand second argument.The third argument represents the index of the current plot.So, if we want a figure with 2 rows an 1 column (meaning that the two plots will be displayed on top of each other instead of side-by-side),\nwe can write the syntax like this:You can draw as many plots you like on one figure, just descibe the number of rows, columns, and the index of the plot.', 'You can add a title to each plot with the title() function:', 'You can add a title to the entire figure with the suptitle() function:']","['\n  import matplotlib.pyplot as pltimport numpy as np#plot 1:x = \n  np.array([0, 1, 2, 3])y = np.array([3, 8, 1, 10])plt.subplot(1, 2, 1)\n  plt.plot(x,y)#plot 2:x = np.array([0, 1, 2, 3])y = np.array([10, 20, 30, \n  40])plt.subplot(1, 2, 2)plt.plot(x,y)plt.show()\n', '\n  import matplotlib.pyplot as pltimport numpy as np#plot 1:x = \n  np.array([0, 1, 2, 3])y = np.array([3, 8, 1, 10])plt.subplot(2, 1, 1)\n  plt.plot(x,y)#plot 2:x = np.array([0, 1, 2, 3])y = np.array([10, 20, 30, \n  40])plt.subplot(2, 1, 2)plt.plot(x,y)plt.show()\n &&&&&& \n  import matplotlib.pyplot as pltimport numpy as npx = np.array([0, \n  1, 2, 3])y = np.array([3, 8, 1, 10])plt.subplot(2, 3, 1)\n  plt.plot(x,y)x = np.array([0, 1, 2, 3])y = np.array([10, 20, 30, \n  40])plt.subplot(2, 3, 2)plt.plot(x,y)x = np.array([0, 1, \n  2, 3])y = np.array([3, 8, 1, 10])plt.subplot(2, 3, 3)plt.plot(x,y)\nx = np.array([0, 1, 2, 3])y = np.array([10, 20, 30, 40])\n  plt.subplot(2, 3, 4)plt.plot(x,y)x = np.array([0, 1, 2, 3])y = \n  np.array([3, 8, 1, 10])plt.subplot(2, 3, 5)plt.plot(x,y)x \n  = np.array([0, 1, 2, 3])y = np.array([10, 20, 30, 40])plt.subplot(2, \n  3, 6)plt.plot(x,y)plt.show()', '\n  import matplotlib.pyplot as pltimport numpy as np#plot 1:x = \n  np.array([0, 1, 2, 3])y = np.array([3, 8, 1, 10])plt.subplot(1, 2, 1)\n  plt.plot(x,y)plt.title(""SALES"")#plot 2:x = np.array([0, 1, 2, 3])y = np.array([10, 20, 30, \n  40])plt.subplot(1, 2, 2)plt.plot(x,y)plt.title(""INCOME"")\nplt.show()\n', '\n  import matplotlib.pyplot as pltimport numpy as np#plot 1:x = \n  np.array([0, 1, 2, 3])y = np.array([3, 8, 1, 10])plt.subplot(1, 2, 1)\n  plt.plot(x,y)plt.title(""SALES"")#plot 2:x = np.array([0, 1, 2, 3])y = np.array([10, 20, 30, \n  40])plt.subplot(1, 2, 2)plt.plot(x,y)plt.title(""INCOME"")\nplt.suptitle(""MY SHOP"")plt.show()\n']",[''],[],"['img_matplotlib_subplots1.png', 'img_matplotlib_subplots2.png', 'img_matplotlib_subplots3.png', 'img_matplotlib_subplots4.png', 'img_matplotlib_subplots5.png']"
