Heading,Link,Intro,Subheading,Definitions,Example,List_item,table_item,Image_url
css||Units,https://www.w3schools.com/css/css_units.asp,,"['CSS Units', 'Absolute Lengths', 'Relative Lengths', 'Browser Support']","['CSS has several different units for expressing a length.Many CSS properties take ""length"" values, such as width, margin, padding, \nfont-size, etc.Length is a number followed by a length unit, such as 10px, \n2em, etc.Note: A whitespace cannot appear between the number and the unit. However, if the value is \n0, the unit can be omitted.For some CSS properties, negative lengths are allowed.There are two types of length units: absolute and relative.', 'The absolute length units are fixed and a length expressed in any of these will appear as exactly that size.Absolute length units are not recommended for use on screen, because screen sizes vary so much. \nHowever, they can be used if the output medium is known, such \nas for print layout.* Pixels (px) are relative to the viewing device. For low-dpi devices, 1px is one device pixel (dot) of the display. For printers and high resolution \nscreens 1px implies multiple device pixels.', 'Relative length units specify a length relative to another length property. \nRelative length units scales better between different rendering mediums.', 'The numbers in the table specify the first browser version that fully supports the \nlength unit.']","['\n  h1 {\xa0 font-size: 60px;}p {\xa0 font-size: 25px;\xa0 \n  line-height: 50px;}', '', '', '']",[''],"['Unit|||Description|||&&&cm|||centimeters\n    Try it\n|||&&&mm|||millimeters\n    Try it\n|||&&&in|||inches (1in = 96px = 2.54cm)\n    Try it\n|||&&&px *|||pixels (1px = 1/96th of 1in)\n    Try it\n|||&&&pt|||points (1pt = 1/72 of 1in)\n    Try it\n|||&&&pc|||picas (1pc = 12 pt)\n    Try it\n|||&&&', 'Unit|||Description||||||&&&em|||Relative to the font-size of the element (2em means 2 times the size of the current font)|||Try it|||&&&ex|||Relative to the x-height of the current font (rarely used)|||Try it|||&&&ch|||Relative to width of the ""0"" (zero)|||Try it|||&&&rem|||Relative to font-size of the root element|||Try it|||&&&vw|||Relative to 1% of the width of the viewport*|||Try it|||&&&vh|||Relative to 1% of the height of the viewport*|||Try it|||&&&vmin|||Relative to 1% of viewport\'s* smaller dimension|||Try it|||&&&vmax|||Relative to 1% of viewport\'s* larger dimension|||Try it|||&&&%|||Relative to the parent element|||Try it|||&&&', 'Length Unit||||||||||||||||||&&&em, ex, %, px, cm, mm, in, pt, pc|||1.0|||3.0|||1.0|||1.0|||3.5|||&&&ch|||27.0|||9.0|||1.0|||7.0|||20.0|||&&&rem|||4.0|||9.0|||3.6|||4.1|||11.6|||&&&vh, vw|||20.0|||9.0|||19.0|||6.0|||20.0|||&&&vmin|||20.0|||12.0|||19.0|||6.0|||20.0|||&&&vmax|||26.0|||16.0|||19.0|||7.0|||20.0|||&&&']",[]
css||Specificity,https://www.w3schools.com/css/css_specificity.asp,,"['What is Specificity?', 'Specificity Hierarchy ', 'How to Calculate Specificity?', 'More Specificity Rules Examples']","['If there are two or more CSS rules that point to the same \nelement, the selector with the highest specificity value will ""win"", and its \nstyle declaration will be applied to that HTML element.Think of specificity as a score/rank that determines which style declaration \nare ultimately applied to an element.Look at the following examples:Now, look at example 2:Now, look at example 3:Now, look at example 4:', 'Every CSS selector has its place in the specificity hierarchy.There are four categories which define the specificity level of a selector:', 'Memorize how to calculate specificity!Start at 0, add 100 for each ID value, add 10 for each \nclass value (or \npseudo-class or attribute selector), add 1 for each element selector or pseudo-element.The table below shows some examples on how to calculate specificity values:The selector with the highest specificity value will win and take effect!Consider these three code fragments:The specificity of A is 1 (one element selector)The specificity of B is \n101 (one ID reference + one element selector)The specificity of C is 1000 (inline styling)Since the third rule (C) has the highest specificity value (1000), this style \ndeclaration will be applied.', 'Equal specificity: the latest rule wins - \nIf the same rule is written twice into the external style sheet, then \nthe latest rule wins:', 'ID selectors have a higher specificity than attribute selectors \n- Look at the following three code lines:the first rule is more specific than the other two, and will therefore be applied.', 'Contextual selectors are more specific than a single element \nselector - The embedded style sheet is closer to the element to be styled. So in the \nfollowing situationthe latter rule will be applied.', 'A class selector beats any number of element selectors - a class selector such as .intro beats h1, p, div, etc:', 'The universal selector (*) and inherited values have a specificity of 0 - \nThe universal selector (*) and inherited values are ignored!']","['\n  <html><head>\xa0 <style>\xa0\xa0\xa0 p {color: red;} \xa0 \n  </style></head><body><p>Hello World!</p>\n</body>\n  </html>', '\n  <html><head>\xa0 <style>\xa0\xa0\xa0 .test {color: green;}\n  \xa0\xa0\xa0 p {color: red;} \xa0 </style></head><body>\n<p class=""test"">Hello World!</p></body></html>', '\n  <html><head>\xa0 <style>\xa0\xa0\xa0 #demo {color: blue;}\xa0\xa0\xa0 \n  .test {color: green;} \xa0\xa0\xa0 p {color: red;} \xa0 \n  </style></head><body><p id=""demo"" class=""test"">Hello \n  World!</p></body></html>', '\n  <html><head>\xa0 <style>\xa0\xa0\xa0 #demo {color: blue;}\xa0\xa0\xa0 \n  .test {color: green;} \xa0\xa0\xa0 p {color: red;} \xa0 \n  </style></head><body><p id=""demo"" class=""test"" \n  style=""color: pink;"">Hello World!</p></body></html>', '\nA: h1B: h1#contentC: <h1 id=""content"" style=""color: \n  pink;"">Heading</h1>', '\nh1 {background-color: yellow;}\nh1 {background-color: red;}\n', '\ndiv#a {background-color: green;}#a {background-color: yellow;}div[id=a] {background-color: blue;}\n', '\nFrom external CSS file:#content h1 {background-color: red;}\nIn HTML file:<style>#content h1 {background-color: \nyellow;}</style>\n', '\n  .intro {background-color: yellow;}h1 {background-color: \n  red;}\n']","['Specificity Hierarchy ###&&&|||Inline styles - Example: |||<h1 style=""color: pink;"">|||IDs - Example: |||#navbar|||Classes, pseudo-classes, attribute selectors - Example: .test, |||  :hover, [href]|||Elements and pseudo-elements - Example: h1, :before|||']","['Selector|||Specificity Value|||Calculation|||&&&p|||1|||1|||&&&p.test|||11|||1 + 10|||&&&p#demo|||101|||1 + 100|||&&&<p style=""color: pink;"">|||1000|||1000|||&&&#demo|||100|||100|||&&&.test|||10|||10|||&&&p.test1.test2|||21|||1 + 10 + 10|||&&&#navbar p#demo|||201|||100 + 1 + 100|||&&&*|||0|||0 (the universal selector is ignored)|||&&&']",[]
css||The !important Rule,https://www.w3schools.com/css/css_important.asp,,"['What is !important?', 'Important About !important', 'Maybe One or Two Fair Uses of !important']","['The !important rule in CSS is used to add more importance to a property/value than normal.In fact, if you use the !important rule, it will override ALL previous styling rules for that \nspecific property on that element!Let us look at an example:In the example above. all three paragraphs will get a red background \ncolor, even though the ID selector and the class selector has a higher \nspecificity. The !important rule overrides the \nbackground-color property in both cases.', 'The only way to override an !important \nrule is to include another !important \nrule on a declaration with the same (or higher) specificity in the source code - and here the problem starts!\nThis makes the CSS code confusing and the debugging will be hard, especially if \nyou have a large style sheet!Here we have created a simple example. It is not very clear, when you look at \nthe CSS source code, which color is considered most important:Tip: It is good to know about the !important \nrule, you might see it in some CSS source code. \nHowever, do not use it unless you absolutely have to.', 'One way to use !important is if you have to override \na style that cannot be overridden in any other way. This could be if you are \nworking on a Content Management System (CMS) and cannot edit the CSS code. \nThen you can set some custom styles to override some of the CMS styles.Another way to use !important is: Assume you \nwant a special look for all buttons on a page. Here, buttons are styled with a gray \nbackground color, white text, and some padding and border:The look of a button can sometimes change if we put it inside another element with \nhigher specificity, and the properties get in conflict. Here is an example of this:To ""force"" all buttons to have the same look, no matter what, we can add the !important \nrule to the properties of the button, like this:']","['\n#myid {\xa0 background-color: blue;}.myclass {\xa0 \n  background-color: gray;}p {\xa0 background-color: red !important;}', '\n  #myid {\xa0 background-color: blue !important;}.myclass {\xa0 \n  background-color: gray !important;}p {\xa0 background-color: red !important;}', '']",[''],[],[]
css||Math Functions,https://www.w3schools.com/css/css_math_functions.asp,"The CSS math functions allow mathematical expressions to be 
used as property values. Here, we will explain the calc(), 
max() and min() functions.","['The calc() Function', 'The max() Function', 'The min() Function', 'All CSS Math Functions']","['The calc() function performs a calculation to be used as the property value.Let us look at an example:', 'The max() function uses the largest value, \nfrom a comma-separated list of values, as the property value.Let us look at an example:', 'The min() function uses the smallest value, \nfrom a comma-separated list of values, as the property value.Let us look at an example:', '']","['\n #div1 {\xa0 position: absolute;\xa0 left: 50px;\xa0 width: calc(100% - 100px);\n  \xa0 border: 1px solid black;\xa0 background-color: yellow;\xa0 padding: 5px;}   \n', '\n #div1 {\xa0 background-color: yellow;\xa0 height: 100px;\xa0 \n  width: max(50%, 300px);}   \n', '\n #div1 {\xa0 background-color: yellow;\xa0 height: 100px;\xa0 \n  width: min(50%, 300px);}   \n', '']",[''],"['Value|||Description|||&&&expression|||Required. A mathematical expression. The result will be used as the value.The following operators can be used: + - * /|||&&&', 'Value|||Description|||&&&value1, value2, ...|||Required. A list of comma-separated values - where the largest value is \n    chosen|||&&&', 'Value|||Description|||&&&value1, value2, ...|||Required. A list of comma-separated values - where the smallest value is \n    chosen|||&&&', 'Function|||Description|||&&&calc()|||Allows you to perform calculations to determine CSS property values|||&&&max()|||Uses the largest value, from a comma-separated list of values, as the \n    property value|||&&&min()|||Uses the smallest value, from a comma-separated list of values, as the \n    property value|||&&&']",[]
css||Rounded Corners,https://www.w3schools.com/css/css3_borders.asp,,"['CSS border-radius Property', 'CSS border-radius - Specify Each Corner', 'CSS Rounded Corners Properties']","[""The CSS \nborder-radius property defines the radius of an \nelement's corners.Tip: This property allows you to add rounded corners to \nelements!Here are three examples:1. Rounded corners for an element with a specified background color:Rounded corners!2. Rounded corners for an element with a border:Rounded corners!3. Rounded corners for an element with a background image:Rounded corners!Here is the code:"", 'The border-radius property can have from one \nto four values. Here are the rules:Four values - border-radius: 15px 50px 30px 5px; (first \nvalue applies to top-left corner, second value applies to top-right corner, \nthird value applies to bottom-right corner, and fourth value applies to \nbottom-left corner):\xa0Three values - border-radius: 15px 50px 30px; (first value \napplies to top-left corner, second value applies to top-right and bottom-left \ncorners, and third value applies to bottom-right corner):Two values - border-radius: 15px 50px; (first value applies \nto top-left and bottom-right corners, and the second value applies to top-right \nand bottom-left corners):One value - border-radius: 15px; (the value applies to all \nfour corners, which are rounded equally:Here is the code:You could also create elliptical corners:', '']","['\n   #rcorners1 {\xa0\xa0border-radius: 25px;\xa0\xa0background: #73AD21;\xa0\xa0padding: 20px; \xa0\xa0width: 200px;\xa0\xa0height: 150px; }#rcorners2 {\xa0\xa0border-radius: 25px;\xa0\xa0border: 2px solid #73AD21;\xa0\xa0padding: 20px; \xa0\xa0width: 200px;\xa0\xa0height: 150px; }#rcorners3 {\xa0\xa0border-radius: 25px;\xa0\xa0background: url(paper.gif);\xa0\xa0background-position: left top;\xa0 background-repeat: \nrepeat;\xa0\xa0padding: 20px; \xa0\xa0width: \n200px;\xa0\xa0height: 150px; } ', '\n   #rcorners1 {\xa0 border-radius: 15px 50px 30px 5px;\xa0 \nbackground: #73AD21;\xa0 padding: 20px; \xa0 \nwidth: 200px;\xa0\xa0height: 150px; }#rcorners2 {\xa0\xa0border-radius: 15px 50px 30px;\n   \xa0 background: #73AD21;\xa0 \npadding: 20px; \xa0 width: 200px;\xa0 \nheight: 150px; }#rcorners3 {\xa0\xa0border-radius: 15px 50px;\xa0\xa0background: #73AD21;\xa0\xa0padding: 20px; \xa0\xa0width: 200px;\n   \xa0 \nheight: 150px; }#rcorners4 {\xa0\xa0border-radius: 15px;\n   \xa0 background: #73AD21;\xa0 \npadding: 20px; \xa0 width: 200px;\xa0\xa0height: 150px; }  &&&&&& \n   #rcorners1 {\xa0 border-radius: 50px / 15px;\xa0 \nbackground: #73AD21;\xa0 padding: 20px; \xa0\xa0width: 200px;\xa0\xa0height: 150px; }#rcorners2 {\xa0\xa0border-radius: 15px / 50px;\xa0\xa0background: #73AD21;\n   \xa0 \npadding: 20px; \xa0\xa0width: 200px;\xa0\xa0height: 150px; }#rcorners3 {\n   \xa0 \nborder-radius: 50%;\xa0 background: #73AD21;\xa0 \npadding: 20px; \xa0\xa0width: 200px;\xa0\xa0height: 150px;} ', '']",[''],['Property|||Description|||&&&border-radius|||A shorthand property for setting all the four border-*-*-radius properties|||&&&border-top-left-radius|||Defines the shape of the border of the top-left corner|||&&&border-top-right-radius|||Defines the shape of the border of the top-right corner|||&&&border-bottom-right-radius|||Defines the shape of the border of the bottom-right corner|||&&&border-bottom-left-radius|||Defines the shape of the border of the bottom-left corner|||&&&'],[]
css||Border Images,https://www.w3schools.com/css/css3_border_images.asp,,"['CSS border-image Property', 'CSS border-image - Different Slice Values', 'CSS Border Image Properties']","['The CSS border-image property allows you to specify an image to be used instead of the normal border around an element.The property has three parts:We will use the following image (called ""border.png""):The border-image property takes the image and slices it into nine sections, \nlike a tic-tac-toe board. It then places the corners at the corners, and the \nmiddle sections are repeated or stretched as you specify.Note: For border-image to work, the element also needs the \nborder property set!Here, the middle sections of the image are repeated to create the border:An image as a border!Here is the code:Here, the middle sections of the image are stretched to create the border:An image as a border!Here is the code:', 'Different slice values completely changes the look of the border:Example 1:border-image: url(border.png) 50 round;Example 2:border-image: url(border.png) 20% round;Example 3:border-image: url(border.png) 30% round;Here is the code:', '']","['\n   #borderimg\n{\n\xa0\xa0border: 10px solid transparent;\xa0\xa0padding: 15px;\xa0 border-image: url(border.png) \n30 round;}\n &&&&&& \n   #borderimg\n{\n   \xa0 border: 10px solid transparent;\xa0 \npadding: 15px;\xa0 border-image: url(border.png) \n30 stretch;}\n', '\n    #borderimg1 {\xa0 border: 10px solid transparent;\xa0 \npadding: 15px;\xa0 border-image: url(border.png) \n50 round;}#borderimg2 {\xa0 \nborder: 10px solid transparent;\xa0 padding: 15px;\xa0 \nborder-image: url(border.png) 20% round;}\n#borderimg3 {\xa0 border: 10px solid transparent;\xa0 \npadding: 15px;\xa0\xa0border-image: url(border.png) \n30% round;} ', '']",[''],"['Property|||Description|||&&&border-image|||A shorthand property for setting all the border-image-* properties|||&&&border-image-source|||Specifies the path to the image to be used as a border|||&&&border-image-slice|||Specifies how to slice the border image|||&&&border-image-width|||Specifies the widths of the border image|||&&&border-image-outset|||Specifies the amount by which the border image area extends beyond the border box|||&&&border-image-repeat|||Specifies whether the border image should be repeated, rounded or stretched|||&&&']",['border.png']
css||Multiple Backgrounds,https://www.w3schools.com/css/css3_backgrounds.asp,,"['CSS Multiple Backgrounds', 'CSS Background Size', 'Define Sizes of Multiple Background Images', 'Full Size Background Image', 'Hero Image', 'CSS background-origin Property', 'CSS background-clip Property', 'CSS Advanced Background Properties']","['CSS allows you to add multiple background images for an element, through the \nbackground-image property.The different background images are separated by commas, and the images are \nstacked on top of each other, where the first image is closest to the viewer.The following example has two background images, the first image is a flower \n(aligned to the bottom and right) and the second image is a paper background (aligned to the top-left corner):Multiple background images can be specified using either the individual \nbackground properties (as above) or the background shorthand property.The following example uses the background shorthand property (same result as \nexample above):', 'The CSS background-size property allows you to specify the size of background images.The size can be specified in lengths, percentages, or by using one of the two \nkeywords: contain or cover.The following example resizes a background image to much smaller than the original image (using pixels):Here is the code:The two other possible values for background-size are contain \nand cover.The contain keyword scales the background image to be as large as possible \n(but both its width and its height must fit inside the content area). As such, depending on the proportions of the background \nimage and the background positioning area, there may be some areas of \nthe background which are not covered by the background image.The cover keyword scales the background image so that the content area is \ncompletely covered by the background image (both its width and height are equal to or \nexceed the content area). As such, some parts of the background image may not be \nvisible in the background positioning area.The following example illustrates the use of contain and cover:', 'The background-size property also accepts multiple values for background size \n(using a comma-separated list), when working with multiple backgrounds.The following example has three background images specified, with different \nbackground-size value for each image:', 'Now we want to have a background image on a website that covers the entire \nbrowser window at all times.The requirements are as follows:The following example shows how to do it; Use the <html> element \n(the <html> element is always at least the height of the browser window). Then set a fixed and centered background on it. \nThen adjust its size with the \nbackground-size property:', 'You could also use different background properties on a <div> to create a hero image (a large image with text), and place it where you want.', 'The CSS background-origin property specifies where the background image is \npositioned.The property takes three different values:The following example illustrates the background-origin property:', 'The CSS background-clip property specifies the painting area of the background.The property takes three different values:The following example illustrates the background-clip property:', '']","['\n   #example1 {\xa0\xa0background-image: url(img_flwr.gif), url(paper.gif);\xa0\xa0background-position: right bottom, left top;\xa0\xa0background-repeat: no-repeat, repeat;}  &&&&&& \n   #example1 {\xa0\xa0background: url(img_flwr.gif) right bottom \nno-repeat, url(paper.gif) left top repeat;} ', '\n#div1\n{\n  \xa0\nbackground: url(img_flower.jpg);\n\xa0\xa0background-size: 100px 80px;\xa0\xa0background-repeat: no-repeat;\n}\n &&&&&& \n   #div1\n{\n   \xa0\nbackground: url(img_flower.jpg);\n   \xa0\nbackground-size: contain;\xa0\xa0background-repeat: no-repeat;\n}#div2\n{\n   \xa0\nbackground: url(img_flower.jpg);\n   \xa0\nbackground-size: cover;\xa0\nbackground-repeat: no-repeat;\n}\n', '\n   #example1 {\xa0 background: url(img_tree.gif) left top \nno-repeat, url(img_flwr.gif) right bottom no-repeat, url(paper.gif) left top \nrepeat;\xa0 background-size: 50px, 130px, auto;} ', '\n   html {\xa0\xa0background: url(img_man.jpg) no-repeat \ncenter fixed; \xa0\xa0background-size: cover;} ', '\n   .hero-image {\xa0 background: url(img_man.jpg) no-repeat center; \xa0 \n   background-size: cover;\xa0 height: 500px;\xa0 position: \n   relative;}', '\n  #example1\n{\n  \xa0 border: 10px solid black;\xa0 padding: 35px;\xa0 background: url(img_flwr.gif);\n  \xa0 \nbackground-repeat: no-repeat;\xa0 \nbackground-origin: content-box;}\n', '\n   #example1\n{\n   \xa0 border: 10px dotted black;\xa0 \npadding: 35px;\xa0 background: yellow;\xa0 \nbackground-clip: content-box;}\n', '']",[''],['Property|||Description|||&&&background|||A shorthand property for setting all the background properties in one declaration|||&&&background-clip|||Specifies the painting area of the background|||&&&background-image|||Specifies one or more background images for an element|||&&&background-origin|||Specifies where the background image(s) is/are positioned|||&&&background-size|||Specifies the size of the background image(s)|||&&&'],[]
css||Colors,https://www.w3schools.com/css/css3_colors.asp,"CSS supports 140+ color names, HEX values, RGB values, RGBA 
values, HSL values, HSLA values, and opacity.","['RGBA Colors', 'HSL Colors', 'HSLA Colors', 'Opacity']","['RGBA color values are an extension of RGB color values with an alpha channel - which specifies the opacity \nfor a color.An RGBA color value is specified with: rgba(red, green, blue, alpha). The alpha parameter is a number between 0.0 \n(fully transparent) and 1.0 (fully opaque).The following example defines different RGBA colors:', 'HSL stands for Hue, Saturation and Lightness.An HSL color value is specified with: hsl(hue, saturation, lightness).The following example defines different HSL colors:', 'HSLA color values are an extension of HSL color values with an alpha channel - which specifies the opacity \nfor a color.An HSLA color value is specified with: hsla(hue, saturation, lightness, alpha), where the \nalpha parameter defines the opacity. The alpha parameter is a number between 0.0 (fully transparent) and 1.0 (fully opaque).The following example defines different HSLA colors:', 'The CSS opacity property sets the opacity for \nthe whole element (both background color and text will be opaque/transparent).The opacity property value must be a number between 0.0 (fully transparent) and 1.0 (fully opaque).Notice that the text above will also be \ntransparent/opaque!The following example shows different elements with opacity:']","['\n#p1 {background-color: rgba(255, 0, 0, 0.3);}\xa0 /* red \nwith opacity */#p2 {background-color: rgba(0, 255, 0, 0.3);}\xa0\xa0/* green with opacity */#p3 {background-color: rgba(0, 0, 255, 0.3);}\xa0\xa0/* blue \nwith opacity */\n', '\n#p1 {background-color: hsl(120, 100%, 50%);}\xa0 /* green */#p2 {background-color: hsl(120, 100%, 75%);}\xa0\xa0/* light green */#p3 {background-color: hsl(120, 100%, 25%);}\xa0\xa0/* dark \ngreen */#p4 {background-color: hsl(120, 60%, 70%);}\xa0\xa0\xa0/* pastel green */\n', '\n#p1 {background-color: hsla(120, 100%, 50%, 0.3);}\xa0 /* green with opacity */#p2 {background-color: hsla(120, 100%, 75%, 0.3);}\xa0\xa0/* light green with opacity */#p3 {background-color: hsla(120, 100%, 25%, 0.3);}\xa0\xa0/* dark \ngreen with opacity */#p4 {background-color: hsla(120, 60%, 70%, 0.3);}\xa0\xa0\xa0/* pastel green \nwith opacity */\n', '\n#p1 {background-color:rgb(255,0,0);opacity:0.6;}\xa0 /* red with opacity \n*/#p2 {background-color:rgb(0,255,0);opacity:0.6;}\xa0 /* green with \nopacity */#p3 {background-color:rgb(0,0,255);opacity:0.6;}\xa0 /* blue \nwith opacity */\n']",[''],[],[]
css||Color Keywords,https://www.w3schools.com/css/css_colors_keywords.asp,"This page will explain the transparent, currentcolor, 
and 
inherit keywords.","['The transparent Keyword', 'The currentcolor Keyword', 'The inherit Keyword']","['The transparent keyword is used to make a \ncolor transparent. This is often used to make a transparent background color for \nan element.', 'The currentcolor keyword is like a variable \nthat holds the current value of the color property of an element.This keyword can be useful if you want a specific color to be consistent in an \nelement or a page.', 'The inherit keyword specifies that a \nproperty should inherit its value from its parent element.The inherit keyword can be used for any CSS \nproperty, and on any HTML element.']","['\n  body {\xa0 background-image: url(""paper.gif"");}div { \xa0 \n  background-color: transparent;} ', '\n  div {\xa0 color: blue;\xa0 border: 10px solid currentcolor;} &&&&&& \n  body {\xa0 color: purple;}div {\xa0 background-color: \n  currentcolor;} &&&&&& \n  body {\xa0color: green;}div { \xa0 box-shadow: 0px 0px \n  15px currentcolor;\xa0 border: 5px solid currentcolor;}', '']",[''],[],[]
css||Gradients,https://www.w3schools.com/css/css3_gradients.asp,,"['CSS Linear Gradients', 'Using Angles', 'Using Multiple Color Stops', 'Using Transparency', 'Repeating a linear-gradient']","['CSS gradients let you display smooth transitions between two or more specified colors.CSS defines three types of gradients:', 'To create a linear gradient you must define \nat least two color stops. Color stops are the colors you want to render smooth transitions \namong. You can also set a starting point and a direction (or an angle) along \nwith the gradient effect.Direction - Top to Bottom (this is default)The following example shows a linear gradient that starts at the top. It starts red, transitioning to yellow:Direction - Left to RightThe following example shows a linear gradient that starts from the left. It starts red, transitioning to \nyellow:Direction - DiagonalYou can make a gradient diagonally by specifying both the horizontal and vertical starting positions.The following example shows a linear gradient that starts at top left (and \ngoes to bottom right). It starts red, transitioning to yellow:', 'If you want more control over the direction of the gradient, \nyou can define an angle, instead of the predefined directions (to bottom, to \ntop, to right, to left, to bottom right, etc.). A value of 0deg is equivalent to \n""to top"". A value of 90deg is equivalent to ""to right"". A value of \n180deg is equivalent to ""to bottom"".The following example shows how to use angles on linear gradients:', 'The following example shows a linear gradient (from top to bottom) with \nmultiple color stops:The following example shows how to create a linear gradient (from left to \nright) with the color of the rainbow and some text:', 'CSS gradients also support transparency, which can be used to create fading effects.To add transparency, we use the rgba() function to define the color stops. \nThe last parameter in the rgba() function can be a value from 0 to 1, and it \ndefines the transparency of the color: 0 indicates full transparency, 1 \nindicates full color (no transparency).The following example shows a linear gradient that starts from the left. It starts fully transparent, transitioning to full color red:', 'The repeating-linear-gradient() function is used to repeat linear gradients:']","['\n   #grad {\xa0\xa0background-image: linear-gradient(red, yellow);}  &&&&&& \n   #grad {\xa0 background-image: linear-gradient(to right, red , yellow);}  &&&&&& \n    #grad {\xa0 background-image: linear-gradient(to bottom right, red, yellow);} ', '\n   #grad {\xa0 background-image: linear-gradient(180deg, red, yellow);\n} ', '\n   #grad {\xa0 background-image: linear-gradient(red, yellow, green);}  &&&&&& \n    #grad {\xa0 background-image: linear-gradient(to right, red,orange,yellow,green,blue,indigo,violet); } ', '\n   #grad {\xa0 background-image: linear-gradient(to right, rgba(255,0,0,0), \nrgba(255,0,0,1));} ', '']",[''],[],[]
css||Gradients,https://www.w3schools.com/css/css3_gradients.asp,,"['CSS Linear Gradients', 'Using Angles', 'Using Multiple Color Stops', 'Using Transparency', 'Repeating a linear-gradient']","['CSS gradients let you display smooth transitions between two or more specified colors.CSS defines three types of gradients:', 'To create a linear gradient you must define \nat least two color stops. Color stops are the colors you want to render smooth transitions \namong. You can also set a starting point and a direction (or an angle) along \nwith the gradient effect.Direction - Top to Bottom (this is default)The following example shows a linear gradient that starts at the top. It starts red, transitioning to yellow:Direction - Left to RightThe following example shows a linear gradient that starts from the left. It starts red, transitioning to \nyellow:Direction - DiagonalYou can make a gradient diagonally by specifying both the horizontal and vertical starting positions.The following example shows a linear gradient that starts at top left (and \ngoes to bottom right). It starts red, transitioning to yellow:', 'If you want more control over the direction of the gradient, \nyou can define an angle, instead of the predefined directions (to bottom, to \ntop, to right, to left, to bottom right, etc.). A value of 0deg is equivalent to \n""to top"". A value of 90deg is equivalent to ""to right"". A value of \n180deg is equivalent to ""to bottom"".The following example shows how to use angles on linear gradients:', 'The following example shows a linear gradient (from top to bottom) with \nmultiple color stops:The following example shows how to create a linear gradient (from left to \nright) with the color of the rainbow and some text:', 'CSS gradients also support transparency, which can be used to create fading effects.To add transparency, we use the rgba() function to define the color stops. \nThe last parameter in the rgba() function can be a value from 0 to 1, and it \ndefines the transparency of the color: 0 indicates full transparency, 1 \nindicates full color (no transparency).The following example shows a linear gradient that starts from the left. It starts fully transparent, transitioning to full color red:', 'The repeating-linear-gradient() function is used to repeat linear gradients:']","['\n   #grad {\xa0\xa0background-image: linear-gradient(red, yellow);}  &&&&&& \n   #grad {\xa0 background-image: linear-gradient(to right, red , yellow);}  &&&&&& \n    #grad {\xa0 background-image: linear-gradient(to bottom right, red, yellow);} ', '\n   #grad {\xa0 background-image: linear-gradient(180deg, red, yellow);\n} ', '\n   #grad {\xa0 background-image: linear-gradient(red, yellow, green);}  &&&&&& \n    #grad {\xa0 background-image: linear-gradient(to right, red,orange,yellow,green,blue,indigo,violet); } ', '\n   #grad {\xa0 background-image: linear-gradient(to right, rgba(255,0,0,0), \nrgba(255,0,0,1));} ', '']",[''],[],[]
css||Radial Gradients,https://www.w3schools.com/css/css3_gradients_radial.asp,,"['CSS Radial Gradients', 'Set Shape', 'Use of Different Size Keywords', 'Repeating a radial-gradient']","['A radial gradient is defined by its center.To create a radial gradient you must also define at least two color stops.By default, shape is ellipse, size is farthest-corner, and position is center.Radial Gradient - Evenly Spaced Color Stops (this is default)The following example shows a radial gradient with evenly spaced color stops:Radial Gradient - Differently Spaced Color StopsThe following example shows a radial gradient with differently spaced color stops:', 'The shape parameter defines the shape. It can take the value circle or ellipse. The default value is ellipse.The following example shows a radial gradient with the shape of a circle:', 'The size parameter defines the size of the gradient. It can take four values:', 'The repeating-radial-gradient() function is used to repeat radial gradients:']","['\n    #grad {\xa0 background-image: radial-gradient(red, yellow, green);}  &&&&&& \n    #grad {\xa0 background-image: radial-gradient(red 5%, yellow 15%, green 60%);} ', '\n    #grad {\xa0 background-image: radial-gradient(circle, red, yellow, green);\n} ', '\n    #grad1 {\xa0 background-image: radial-gradient(closest-side at 60% 55%, red, yellow, \nblack);}\n#grad2 {\n    \xa0 background-image: radial-gradient(farthest-side at 60% \n55%, red, yellow, black);} ', '\n    #grad {\xa0 background-image: \nrepeating-radial-gradient(red, yellow 10%, green 15%);} ']",['Use of Different Size Keywords###&&&|||closest-side|||farthest-side|||closest-corner|||farthest-corner|||'],[],[]
